1.000	0.270
2.000	0.370
3.000	0.386
4.000	0.629
5.000	0.652
6.000	0.868
7.000	0.876
8.000	1.066
9.000	1.080
10.000	1.088
11.000	1.191
12.000	1.276
13.000	1.326
14.000	1.543
15.000	1.637
16.000	1.737
17.000	1.793
18.000	1.841
19.000	2.003
20.000	2.063
21.000	2.168
22.000	2.190
23.000	2.214
24.000	2.366
25.000	2.392
26.000	2.482
27.000	2.619
28.000	2.622
29.000	2.703
30.000	2.733
31.000	2.742
32.000	3.045
33.000	3.097
34.000	3.224
35.000	3.304
36.000	3.560
37.000	3.583
38.000	3.631
39.000	3.712
40.000	3.714
41.000	3.819
42.000	3.972
43.000	3.998
44.000	4.099
45.000	4.246
46.000	4.382
47.000	4.528
48.000	4.601
49.000	4.795
50.000	5.019
51.000	5.035
52.000	5.150
53.000	5.192
54.000	5.310
55.000	5.339
56.000	5.393
57.000	5.457
58.000	5.488
59.000	5.568
60.000	5.753
61.000	5.832
62.000	5.963
63.000	6.024
64.000	6.083
65.000	6.083
66.000	6.179
67.000	6.179
68.000	6.187
69.000	6.264
70.000	6.264
71.000	6.320
72.000	6.336
73.000	6.336
74.000	6.363
75.000	6.393
76.000	6.393
77.000	6.393
78.000	6.435
79.000	6.435
80.000	6.521
81.000	6.772
82.000	6.984
83.000	7.102
84.000	7.113
85.000	7.292
86.000	7.356
